ITERATION,MEASUREMENT,VALUE,SEED,CONTROL_GOAL_SPACE,USE_RESAMPLING
293,DYN_L2_ERROR_NONMOVING_GOAL,,3,False,False
294,DYN_L2_ERROR_NONMOVING_GOAL,,3,False,False
295,DYN_L2_ERROR_NONMOVING_GOAL,,3,False,False
296,DYN_L2_ERROR_NONMOVING_GOAL,,3,False,False
297,DYN_L2_ERROR_NONMOVING_GOAL,,3,False,False
298,DYN_L2_ERROR_NONMOVING_GOAL,,3,False,False
299,DYN_L2_ERROR_NONMOVING_GOAL,,3,False,False
300,DYN_L2_ERROR_NONMOVING_GOAL,,3,False,False
201,IS_SUCCESS,0.05000000074505806,3,False,False
204,IS_SUCCESS,0.17499999701976776,3,False,False
207,IS_SUCCESS,0.20000000298023224,3,False,False
210,IS_SUCCESS,0.125,3,False,False
213,IS_SUCCESS,0.10000000149011612,3,False,False
216,IS_SUCCESS,0.125,3,False,False
219,IS_SUCCESS,0.17499999701976776,3,False,False
222,IS_SUCCESS,0.20000000298023224,3,False,False
225,IS_SUCCESS,0.10000000149011612,3,False,False
228,IS_SUCCESS,0.15000000596046448,3,False,False
231,IS_SUCCESS,0.20000000298023224,3,False,False
234,IS_SUCCESS,0.125,3,False,False
237,IS_SUCCESS,0.17499999701976776,3,False,False
240,IS_SUCCESS,0.15000000596046448,3,False,False
243,IS_SUCCESS,0.10000000149011612,3,False,False
246,IS_SUCCESS,0.25,3,False,False
249,IS_SUCCESS,0.30000001192092896,3,False,False
252,IS_SUCCESS,0.20000000298023224,3,False,False
255,IS_SUCCESS,0.20000000298023224,3,False,False
258,IS_SUCCESS,0.2750000059604645,3,False,False
261,IS_SUCCESS,0.125,3,False,False
264,IS_SUCCESS,0.22499999403953552,3,False,False
267,IS_SUCCESS,0.25,3,False,False
270,IS_SUCCESS,0.15000000596046448,3,False,False
273,IS_SUCCESS,0.20000000298023224,3,False,False
276,IS_SUCCESS,0.07500000298023224,3,False,False
279,IS_SUCCESS,0.17499999701976776,3,False,False
282,IS_SUCCESS,0.32499998807907104,3,False,False
285,IS_SUCCESS,0.15000000596046448,3,False,False
288,IS_SUCCESS,0.07500000298023224,3,False,False
291,IS_SUCCESS,0.3499999940395355,3,False,False
294,IS_SUCCESS,0.20000000298023224,3,False,False
297,IS_SUCCESS,0.05000000074505806,3,False,False
300,IS_SUCCESS,0.22499999403953552,3,False,False
0,PSEUDOREWARD,0.0006755293579772115,7,False,False
1,PSEUDOREWARD,0.003090342041105032,7,False,False
2,PSEUDOREWARD,0.0018898672424256802,7,False,False
3,PSEUDOREWARD,0.0028148810379207134,7,False,False
4,PSEUDOREWARD,0.0019994720350950956,7,False,False
5,PSEUDOREWARD,0.0017272424884140491,7,False,False
6,PSEUDOREWARD,0.0018597955349832773,7,False,False
7,PSEUDOREWARD,0.0016307879704982042,7,False,False
8,PSEUDOREWARD,0.00167517748195678,7,False,False
9,PSEUDOREWARD,0.002120383083820343,7,False,False
10,PSEUDOREWARD,0.0017413290916010737,7,False,False
11,PSEUDOREWARD,0.0013482498470693827,7,False,False
12,PSEUDOREWARD,0.0013989954022690654,7,False,False
13,PSEUDOREWARD,0.0018963401671499014,7,False,False
14,PSEUDOREWARD,0.001382676768116653,7,False,False
15,PSEUDOREWARD,0.0014878502115607262,7,False,False
16,PSEUDOREWARD,0.0009343340061604977,7,False,False
17,PSEUDOREWARD,0.0014212370151653886,7,False,False
18,PSEUDOREWARD,0.001222111750394106,7,False,False
19,PSEUDOREWARD,0.0016813207184895873,7,False,False
20,PSEUDOREWARD,0.0020511685870587826,7,False,False
21,PSEUDOREWARD,0.0021697692573070526,7,False,False
22,PSEUDOREWARD,0.0014393063029274344,7,False,False
23,PSEUDOREWARD,0.002065697917714715,7,False,False
24,PSEUDOREWARD,0.0025043138302862644,7,False,False
25,PSEUDOREWARD,0.0029386826790869236,7,False,False
26,PSEUDOREWARD,0.0028200047090649605,7,False,False
27,PSEUDOREWARD,0.0029002907685935497,7,False,False
28,PSEUDOREWARD,0.003050383646041155,7,False,False
29,PSEUDOREWARD,0.00361656304448843,7,False,False
30,PSEUDOREWARD,0.004309502895921469,7,False,False
31,PSEUDOREWARD,0.003764915745705366,7,False,False
32,PSEUDOREWARD,0.004640359431505203,7,False,False
33,PSEUDOREWARD,0.006714842282235622,7,False,False
34,PSEUDOREWARD,0.007099716924130917,7,False,False
35,PSEUDOREWARD,0.008569634519517422,7,False,False
36,PSEUDOREWARD,0.008896103128790855,7,False,False
37,PSEUDOREWARD,0.009666472673416138,7,False,False
38,PSEUDOREWARD,0.01232034619897604,7,False,False
39,PSEUDOREWARD,0.015098617412149906,7,False,False
40,PSEUDOREWARD,0.017350591719150543,7,False,False
41,PSEUDOREWARD,0.01935207098722458,7,False,False
42,PSEUDOREWARD,0.023641854524612427,7,False,False
43,PSEUDOREWARD,0.02640403062105179,7,False,False
44,PSEUDOREWARD,0.028340931981801987,7,False,False
45,PSEUDOREWARD,0.03188047185540199,7,False,False
46,PSEUDOREWARD,0.036732956767082214,7,False,False
47,PSEUDOREWARD,0.04056156426668167,7,False,False
48,PSEUDOREWARD,0.0495564267039299,7,False,False
49,PSEUDOREWARD,0.05666409805417061,7,False,False
50,PSEUDOREWARD,0.061034105718135834,7,False,False
51,PSEUDOREWARD,0.06673566997051239,7,False,False
52,PSEUDOREWARD,0.07602566480636597,7,False,False
53,PSEUDOREWARD,0.08802767097949982,7,False,False
54,PSEUDOREWARD,0.09970918297767639,7,False,False
55,PSEUDOREWARD,0.11483708024024963,7,False,False
56,PSEUDOREWARD,0.1264657974243164,7,False,False
57,PSEUDOREWARD,0.12466082721948624,7,False,False
58,PSEUDOREWARD,0.1373569816350937,7,False,False
59,PSEUDOREWARD,0.1535702645778656,7,False,False
60,PSEUDOREWARD,0.16713660955429077,7,False,False
61,PSEUDOREWARD,0.17664948105812073,7,False,False
62,PSEUDOREWARD,0.19108796119689941,7,False,False
63,PSEUDOREWARD,0.20275449752807617,7,False,False
64,PSEUDOREWARD,0.20605039596557617,7,False,False
65,PSEUDOREWARD,0.2149457335472107,7,False,False
66,PSEUDOREWARD,0.21715281903743744,7,False,False
67,PSEUDOREWARD,0.23153215646743774,7,False,False
68,PSEUDOREWARD,0.24546781182289124,7,False,False
69,PSEUDOREWARD,0.24375329911708832,7,False,False
70,PSEUDOREWARD,0.26333892345428467,7,False,False
71,PSEUDOREWARD,0.27287089824676514,7,False,False
72,PSEUDOREWARD,0.27351704239845276,7,False,False
73,PSEUDOREWARD,0.275628924369812,7,False,False
74,PSEUDOREWARD,0.28508996963500977,7,False,False
75,PSEUDOREWARD,0.2941846251487732,7,False,False
76,PSEUDOREWARD,0.2970505952835083,7,False,False
77,PSEUDOREWARD,0.29530829191207886,7,False,False
78,PSEUDOREWARD,0.2942105829715729,7,False,False
79,PSEUDOREWARD,0.29241037368774414,7,False,False
80,PSEUDOREWARD,0.2903173565864563,7,False,False
81,PSEUDOREWARD,0.28859058022499084,7,False,False
82,PSEUDOREWARD,0.2871321439743042,7,False,False
83,PSEUDOREWARD,0.3012281656265259,7,False,False
84,PSEUDOREWARD,0.30694580078125,7,False,False
85,PSEUDOREWARD,0.3157733082771301,7,False,False
86,PSEUDOREWARD,0.3338848352432251,7,False,False
87,PSEUDOREWARD,0.33070287108421326,7,False,False
88,PSEUDOREWARD,0.3245932459831238,7,False,False
89,PSEUDOREWARD,0.329662561416626,7,False,False
90,PSEUDOREWARD,0.33915379643440247,7,False,False
91,PSEUDOREWARD,0.34323030710220337,7,False,False
92,PSEUDOREWARD,0.33214467763900757,7,False,False
93,PSEUDOREWARD,0.3384065330028534,7,False,False
94,PSEUDOREWARD,0.34503433108329773,7,False,False
95,PSEUDOREWARD,0.35538560152053833,7,False,False
96,PSEUDOREWARD,0.34857797622680664,7,False,False
97,PSEUDOREWARD,0.35732001066207886,7,False,False
98,PSEUDOREWARD,0.3527529835700989,7,False,False
99,PSEUDOREWARD,0.3581371307373047,7,False,False
100,PSEUDOREWARD,0.36120808124542236,7,False,False
101,PSEUDOREWARD,0.36867278814315796,7,False,False
102,PSEUDOREWARD,0.38177555799484253,7,False,False
103,PSEUDOREWARD,0.3697071075439453,7,False,False
104,PSEUDOREWARD,0.375562846660614,7,False,False
105,PSEUDOREWARD,0.37017542123794556,7,False,False
106,PSEUDOREWARD,0.38061368465423584,7,False,False
107,PSEUDOREWARD,0.390052855014801,7,False,False
108,PSEUDOREWARD,0.38554367423057556,7,False,False
109,PSEUDOREWARD,0.39264461398124695,7,False,False
110,PSEUDOREWARD,0.3908921480178833,7,False,False
111,PSEUDOREWARD,0.399016797542572,7,False,False
112,PSEUDOREWARD,0.41022005677223206,7,False,False
113,PSEUDOREWARD,0.41103798151016235,7,False,False
114,PSEUDOREWARD,0.40622979402542114,7,False,False
115,PSEUDOREWARD,0.4265395402908325,7,False,False
116,PSEUDOREWARD,0.43428555130958557,7,False,False
117,PSEUDOREWARD,0.42638856172561646,7,False,False
118,PSEUDOREWARD,0.4448750913143158,7,False,False
119,PSEUDOREWARD,0.4496988356113434,7,False,False
120,PSEUDOREWARD,0.43642789125442505,7,False,False
121,PSEUDOREWARD,0.4387665390968323,7,False,False
122,PSEUDOREWARD,0.43756842613220215,7,False,False
123,PSEUDOREWARD,0.45786619186401367,7,False,False
124,PSEUDOREWARD,0.4473903775215149,7,False,False
125,PSEUDOREWARD,0.46057969331741333,7,False,False
126,PSEUDOREWARD,0.459648072719574,7,False,False
127,PSEUDOREWARD,0.4636419415473938,7,False,False
128,PSEUDOREWARD,0.45254090428352356,7,False,False
129,PSEUDOREWARD,0.4434070885181427,7,False,False
130,PSEUDOREWARD,0.4650750160217285,7,False,False
131,PSEUDOREWARD,0.46175503730773926,7,False,False
132,PSEUDOREWARD,0.4743257462978363,7,False,False
133,PSEUDOREWARD,0.47121861577033997,7,False,False
134,PSEUDOREWARD,0.47966745495796204,7,False,False
135,PSEUDOREWARD,0.4773635268211365,7,False,False
136,PSEUDOREWARD,0.4753640294075012,7,False,False
137,PSEUDOREWARD,0.4818926751613617,7,False,False
138,PSEUDOREWARD,0.48105955123901367,7,False,False
139,PSEUDOREWARD,0.48975512385368347,7,False,False
140,PSEUDOREWARD,0.5028991103172302,7,False,False
141,PSEUDOREWARD,0.516076922416687,7,False,False
142,PSEUDOREWARD,0.5167417526245117,7,False,False
143,PSEUDOREWARD,0.5185043215751648,7,False,False
144,PSEUDOREWARD,0.5287536978721619,7,False,False
145,PSEUDOREWARD,0.5314533710479736,7,False,False
146,PSEUDOREWARD,0.5258537530899048,7,False,False
147,PSEUDOREWARD,0.5242347717285156,7,False,False
148,PSEUDOREWARD,0.5193736553192139,7,False,False
149,PSEUDOREWARD,0.5172767043113708,7,False,False
150,PSEUDOREWARD,0.5300144553184509,7,False,False
151,PSEUDOREWARD,0.5361191034317017,7,False,False
152,PSEUDOREWARD,0.542780876159668,7,False,False
153,PSEUDOREWARD,0.5318390727043152,7,False,False
154,PSEUDOREWARD,0.5392895340919495,7,False,False
155,PSEUDOREWARD,0.5384409427642822,7,False,False
156,PSEUDOREWARD,0.5376754403114319,7,False,False
157,PSEUDOREWARD,0.5268358588218689,7,False,False
158,PSEUDOREWARD,0.5298534631729126,7,False,False
159,PSEUDOREWARD,0.5435175895690918,7,False,False
160,PSEUDOREWARD,0.5414861440658569,7,False,False
161,PSEUDOREWARD,0.5426454544067383,7,False,False
162,PSEUDOREWARD,0.5438456535339355,7,False,False
163,PSEUDOREWARD,0.5406348705291748,7,False,False
164,PSEUDOREWARD,0.5302330255508423,7,False,False
165,PSEUDOREWARD,0.5353754162788391,7,False,False
166,PSEUDOREWARD,0.5413806438446045,7,False,False
167,PSEUDOREWARD,0.5466412305831909,7,False,False
168,PSEUDOREWARD,0.5505524277687073,7,False,False
169,PSEUDOREWARD,0.5531805753707886,7,False,False
170,PSEUDOREWARD,0.5554236769676208,7,False,False
171,PSEUDOREWARD,0.5512945652008057,7,False,False
172,PSEUDOREWARD,0.5517429709434509,7,False,False
173,PSEUDOREWARD,0.557662844657898,7,False,False
174,PSEUDOREWARD,0.5585263967514038,7,False,False
175,PSEUDOREWARD,0.5513566732406616,7,False,False
176,PSEUDOREWARD,0.5567687153816223,7,False,False
177,PSEUDOREWARD,0.5709615349769592,7,False,False
178,PSEUDOREWARD,0.5719590187072754,7,False,False
179,PSEUDOREWARD,0.576169490814209,7,False,False
180,PSEUDOREWARD,0.5696066617965698,7,False,False
181,PSEUDOREWARD,0.5827377438545227,7,False,False
182,PSEUDOREWARD,0.5898650884628296,7,False,False
183,PSEUDOREWARD,0.5859134793281555,7,False,False
184,PSEUDOREWARD,0.5768957138061523,7,False,False
185,PSEUDOREWARD,0.5875287652015686,7,False,False
186,PSEUDOREWARD,0.5893694758415222,7,False,False
187,PSEUDOREWARD,0.5799179673194885,7,False,False
188,PSEUDOREWARD,0.5786916017532349,7,False,False
189,PSEUDOREWARD,0.5737678408622742,7,False,False
190,PSEUDOREWARD,0.5604690909385681,7,False,False
191,PSEUDOREWARD,0.5851361751556396,7,False,False
192,PSEUDOREWARD,0.5705632567405701,7,False,False
193,PSEUDOREWARD,0.5830343961715698,7,False,False
194,PSEUDOREWARD,0.592564046382904,7,False,False
195,PSEUDOREWARD,0.6066663265228271,7,False,False
196,PSEUDOREWARD,0.5932803153991699,7,False,False
197,PSEUDOREWARD,0.5752757787704468,7,False,False
198,PSEUDOREWARD,0.5739416480064392,7,False,False
199,PSEUDOREWARD,0.5773180723190308,7,False,False
200,PSEUDOREWARD,0.5768161416053772,7,False,False
3,MPC_REWARD,-0.2512534558773041,7,False,False
6,MPC_REWARD,-0.23885656893253326,7,False,False
9,MPC_REWARD,-0.23551391065120697,7,False,False
12,MPC_REWARD,-0.2616423964500427,7,False,False
15,MPC_REWARD,-0.27811285853385925,7,False,False
18,MPC_REWARD,-0.2708403468132019,7,False,False
21,MPC_REWARD,-0.2395845353603363,7,False,False
24,MPC_REWARD,-0.2613690495491028,7,False,False
27,MPC_REWARD,-0.26445135474205017,7,False,False
30,MPC_REWARD,-0.23631393909454346,7,False,False
33,MPC_REWARD,-0.22099438309669495,7,False,False
36,MPC_REWARD,-0.21435704827308655,7,False,False
39,MPC_REWARD,-0.17535720765590668,7,False,False
42,MPC_REWARD,-0.17227540910243988,7,False,False
45,MPC_REWARD,-0.1353364735841751,7,False,False
48,MPC_REWARD,-0.12289915233850479,7,False,False
51,MPC_REWARD,-0.0709666907787323,7,False,False
54,MPC_REWARD,-0.09535758942365646,7,False,False
57,MPC_REWARD,-0.11109301447868347,7,False,False
60,MPC_REWARD,-0.09051007032394409,7,False,False
63,MPC_REWARD,-0.11044027656316757,7,False,False
66,MPC_REWARD,-0.0867074579000473,7,False,False
69,MPC_REWARD,-0.12579120695590973,7,False,False
72,MPC_REWARD,-0.15944698452949524,7,False,False
75,MPC_REWARD,-0.17171405255794525,7,False,False
78,MPC_REWARD,-0.1633518636226654,7,False,False
81,MPC_REWARD,-0.1811075508594513,7,False,False
84,MPC_REWARD,-0.18415646255016327,7,False,False
87,MPC_REWARD,-0.19327802956104279,7,False,False
90,MPC_REWARD,-0.19808794558048248,7,False,False
93,MPC_REWARD,-0.20816028118133545,7,False,False
96,MPC_REWARD,-0.16860023140907288,7,False,False
99,MPC_REWARD,-0.22014006972312927,7,False,False
102,MPC_REWARD,-0.20763294398784637,7,False,False
105,MPC_REWARD,-0.1944088190793991,7,False,False
108,MPC_REWARD,-0.205145925283432,7,False,False
111,MPC_REWARD,-0.18627801537513733,7,False,False
114,MPC_REWARD,-0.19147427380084991,7,False,False
117,MPC_REWARD,-0.24374815821647644,7,False,False
120,MPC_REWARD,-0.21203255653381348,7,False,False
123,MPC_REWARD,-0.19600681960582733,7,False,False
126,MPC_REWARD,-0.2161683887243271,7,False,False
129,MPC_REWARD,-0.2195378690958023,7,False,False
132,MPC_REWARD,-0.1978767067193985,7,False,False
135,MPC_REWARD,-0.1986570507287979,7,False,False
138,MPC_REWARD,-0.20265081524848938,7,False,False
141,MPC_REWARD,-0.20129650831222534,7,False,False
144,MPC_REWARD,-0.2126152664422989,7,False,False
147,MPC_REWARD,-0.18667687475681305,7,False,False
150,MPC_REWARD,-0.2091778814792633,7,False,False
153,MPC_REWARD,-0.18683969974517822,7,False,False
156,MPC_REWARD,-0.19879059493541718,7,False,False
159,MPC_REWARD,-0.20831339061260223,7,False,False
162,MPC_REWARD,-0.21731966733932495,7,False,False
165,MPC_REWARD,-0.2355630248785019,7,False,False
168,MPC_REWARD,-0.20186276733875275,7,False,False
171,MPC_REWARD,-0.20612792670726776,7,False,False
174,MPC_REWARD,-0.21862582862377167,7,False,False
177,MPC_REWARD,-0.2011743187904358,7,False,False
180,MPC_REWARD,-0.22323453426361084,7,False,False
183,MPC_REWARD,-0.18372368812561035,7,False,False
186,MPC_REWARD,-0.2029818594455719,7,False,False
189,MPC_REWARD,-0.19017422199249268,7,False,False
192,MPC_REWARD,-0.22409647703170776,7,False,False
195,MPC_REWARD,-0.19153659045696259,7,False,False
198,MPC_REWARD,-0.20026905834674835,7,False,False
0,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
1,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
2,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
3,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
4,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
5,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
6,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
7,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
8,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
9,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
10,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
11,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
12,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
13,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
14,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
15,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
16,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
17,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
18,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
19,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
20,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
21,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
22,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
23,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
24,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
25,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
26,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
27,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
28,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
29,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
30,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
31,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
32,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
33,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
34,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
35,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
36,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
37,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
38,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
39,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
40,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
41,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
42,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
43,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
44,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
45,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
46,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
47,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
48,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
49,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
50,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
51,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
52,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
53,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
54,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
55,TRANSITIONS_MOVING_GOAL[%],0.999267578125,7,False,False
56,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
57,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
58,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
59,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
60,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
61,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
62,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
63,TRANSITIONS_MOVING_GOAL[%],0.998779296875,7,False,False
64,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
65,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
66,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
67,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
68,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
69,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
70,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
71,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
72,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
73,TRANSITIONS_MOVING_GOAL[%],1.0,7,False,False
74,TRANSITIONS_MOVING_GOAL[%],0.99951171875,7,False,False
75,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
76,TRANSITIONS_MOVING_GOAL[%],0.999267578125,7,False,False
77,TRANSITIONS_MOVING_GOAL[%],0.999267578125,7,False,False
78,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
79,TRANSITIONS_MOVING_GOAL[%],0.998779296875,7,False,False
80,TRANSITIONS_MOVING_GOAL[%],0.999267578125,7,False,False
81,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
82,TRANSITIONS_MOVING_GOAL[%],0.999755859375,7,False,False
83,TRANSITIONS_MOVING_GOAL[%],0.99951171875,7,False,False
84,TRANSITIONS_MOVING_GOAL[%],0.998046875,7,False,False
85,TRANSITIONS_MOVING_GOAL[%],0.999267578125,7,False,False
86,TRANSITIONS_MOVING_GOAL[%],0.999267578125,7,False,False
87,TRANSITIONS_MOVING_GOAL[%],0.998779296875,7,False,False
88,TRANSITIONS_MOVING_GOAL[%],0.99951171875,7,False,False
89,TRANSITIONS_MOVING_GOAL[%],0.998046875,7,False,False
90,TRANSITIONS_MOVING_GOAL[%],0.998779296875,7,False,False
91,TRANSITIONS_MOVING_GOAL[%],0.9990234375,7,False,False
92,TRANSITIONS_MOVING_GOAL[%],0.998779296875,7,False,False
93,TRANSITIONS_MOVING_GOAL[%],0.998779296875,7,False,False
94,TRANSITIONS_MOVING_GOAL[%],0.998046875,7,False,False
95,TRANSITIONS_MOVING_GOAL[%],0.998291015625,7,False,False
96,TRANSITIONS_MOVING_GOAL[%],0.9990234375,7,False,False
97,TRANSITIONS_MOVING_GOAL[%],0.998779296875,7,False,False
98,TRANSITIONS_MOVING_GOAL[%],0.997802734375,7,False,False
99,TRANSITIONS_MOVING_GOAL[%],0.998291015625,7,False,False
100,TRANSITIONS_MOVING_GOAL[%],0.999267578125,7,False,False
101,TRANSITIONS_MOVING_GOAL[%],0.998779296875,7,False,False
102,TRANSITIONS_MOVING_GOAL[%],0.998046875,7,False,False
103,TRANSITIONS_MOVING_GOAL[%],0.99853515625,7,False,False
104,TRANSITIONS_MOVING_GOAL[%],0.99853515625,7,False,False
105,TRANSITIONS_MOVING_GOAL[%],0.99658203125,7,False,False
106,TRANSITIONS_MOVING_GOAL[%],0.99853515625,7,False,False
107,TRANSITIONS_MOVING_GOAL[%],0.99755859375,7,False,False
108,TRANSITIONS_MOVING_GOAL[%],0.997314453125,7,False,False
109,TRANSITIONS_MOVING_GOAL[%],0.9970703125,7,False,False
110,TRANSITIONS_MOVING_GOAL[%],0.996337890625,7,False,False
111,TRANSITIONS_MOVING_GOAL[%],0.998291015625,7,False,False
112,TRANSITIONS_MOVING_GOAL[%],0.997802734375,7,False,False
113,TRANSITIONS_MOVING_GOAL[%],0.996337890625,7,False,False
114,TRANSITIONS_MOVING_GOAL[%],0.995361328125,7,False,False
115,TRANSITIONS_MOVING_GOAL[%],0.997314453125,7,False,False
116,TRANSITIONS_MOVING_GOAL[%],0.998291015625,7,False,False
117,TRANSITIONS_MOVING_GOAL[%],0.998046875,7,False,False
118,TRANSITIONS_MOVING_GOAL[%],0.99755859375,7,False,False
119,TRANSITIONS_MOVING_GOAL[%],0.997314453125,7,False,False
120,TRANSITIONS_MOVING_GOAL[%],0.996826171875,7,False,False
121,TRANSITIONS_MOVING_GOAL[%],0.9990234375,7,False,False
122,TRANSITIONS_MOVING_GOAL[%],0.99853515625,7,False,False
123,TRANSITIONS_MOVING_GOAL[%],0.99755859375,7,False,False
124,TRANSITIONS_MOVING_GOAL[%],0.99658203125,7,False,False
125,TRANSITIONS_MOVING_GOAL[%],0.99755859375,7,False,False
126,TRANSITIONS_MOVING_GOAL[%],0.99658203125,7,False,False
127,TRANSITIONS_MOVING_GOAL[%],0.99560546875,7,False,False
128,TRANSITIONS_MOVING_GOAL[%],0.996337890625,7,False,False
129,TRANSITIONS_MOVING_GOAL[%],0.996337890625,7,False,False
130,TRANSITIONS_MOVING_GOAL[%],0.996826171875,7,False,False
131,TRANSITIONS_MOVING_GOAL[%],0.996826171875,7,False,False
132,TRANSITIONS_MOVING_GOAL[%],0.99755859375,7,False,False
133,TRANSITIONS_MOVING_GOAL[%],0.996826171875,7,False,False
134,TRANSITIONS_MOVING_GOAL[%],0.99755859375,7,False,False
135,TRANSITIONS_MOVING_GOAL[%],0.997802734375,7,False,False
136,TRANSITIONS_MOVING_GOAL[%],0.99609375,7,False,False
137,TRANSITIONS_MOVING_GOAL[%],0.9970703125,7,False,False
138,TRANSITIONS_MOVING_GOAL[%],0.9951171875,7,False,False
139,TRANSITIONS_MOVING_GOAL[%],0.997314453125,7,False,False
140,TRANSITIONS_MOVING_GOAL[%],0.997314453125,7,False,False
141,TRANSITIONS_MOVING_GOAL[%],0.996826171875,7,False,False
142,TRANSITIONS_MOVING_GOAL[%],0.996337890625,7,False,False
143,TRANSITIONS_MOVING_GOAL[%],0.995361328125,7,False,False
144,TRANSITIONS_MOVING_GOAL[%],0.99609375,7,False,False
145,TRANSITIONS_MOVING_GOAL[%],0.9951171875,7,False,False
146,TRANSITIONS_MOVING_GOAL[%],0.99658203125,7,False,False
147,TRANSITIONS_MOVING_GOAL[%],0.99365234375,7,False,False
148,TRANSITIONS_MOVING_GOAL[%],0.9951171875,7,False,False
149,TRANSITIONS_MOVING_GOAL[%],0.997314453125,7,False,False
150,TRANSITIONS_MOVING_GOAL[%],0.995849609375,7,False,False
151,TRANSITIONS_MOVING_GOAL[%],0.99462890625,7,False,False
152,TRANSITIONS_MOVING_GOAL[%],0.99267578125,7,False,False
153,TRANSITIONS_MOVING_GOAL[%],0.99267578125,7,False,False
